"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","direction"
"Rbmxl1",3019.23473648158,0.034478910147809,0.177731888937984,0.193993944214703,0.846180623648571,0.992475360151629,"No","NotSig"
"Zcwpw1",55.4037517165496,0.128106926344669,0.551806982719799,0.232158943899628,0.816414564629379,0.992475360151629,"No","NotSig"
"Prmt9",281.015566460514,-0.0573386008813476,0.276754795825098,-0.207181959432364,0.835867755935666,0.992475360151629,"No","NotSig"
"Fgf2",26.3528132074135,-0.15527021103116,0.785942854505586,-0.197559161128624,0.843389989659665,0.992475360151629,"No","NotSig"
"Galnt6",32.7562527650838,-0.147131229760399,0.684897237067831,-0.214822343845764,0.829905831700961,0.992475360151629,"No","NotSig"
"Jade3",38.6036631393129,-0.134728957712375,0.645110793691115,-0.208846230802464,0.834568280051494,0.992475360151629,"No","NotSig"
"Atp11b",953.849290689429,0.043006430135111,0.203559144731813,0.211272405333455,0.832674714278094,0.992475360151629,"No","NotSig"
"Atg14",258.111113585849,0.0627689668245345,0.294384357292667,0.213221135123466,0.831154483849531,0.992475360151629,"No","NotSig"
"Rps16",9811.0508094826,0.0413812258224444,0.220188691741607,0.187935290841392,0.850927377529085,0.992475360151629,"No","NotSig"
"H2-DMa",35231.2479318379,-0.0335128749777572,0.18220837832944,-0.183926092120553,0.854071435430464,0.992475360151629,"No","NotSig"
"Cdkn1c",20.9517212257614,-0.255874167197321,1.01716011706591,-0.251557412549181,0.801383180004667,0.992475360151629,"No","NotSig"
"Ackr1",37.7011660752171,0.156661530196252,0.862349105622064,0.181668339625913,0.855843013790498,0.992475360151629,"No","NotSig"
"Bri3bp",4733.8383478428,0.0376164384734253,0.175132267233728,0.214788736922038,0.82993203459977,0.992475360151629,"No","NotSig"
"Ndufv1",1794.02475067647,0.0386202062109576,0.182648340514892,0.21144569998329,0.832539499340109,0.992475360151629,"No","NotSig"
"Smarce1",3522.65200898085,-0.0405502195118402,0.176881646113736,-0.229250577449771,0.818674164019355,0.992475360151629,"No","NotSig"
"Zc3h7a",3977.35066700334,0.0449056682896797,0.175517637319492,0.255847041787252,0.798068948329832,0.992475360151629,"No","NotSig"
"Dhx38",577.423245485675,0.0437369436213679,0.23025600908196,0.189949195227299,0.849348941949157,0.992475360151629,"No","NotSig"
"Slc9b2",42.7759418751084,-0.129330230677597,0.652670912722095,-0.198155346219122,0.842923523227889,0.992475360151629,"No","NotSig"
"Atp6v0a2",2981.91076572527,-0.049910968179969,0.206670345333044,-0.241500386035252,0.809167317323553,0.992475360151629,"No","NotSig"
"Ptpdc1",24.3990258028857,-0.195466133097726,0.782876174558708,-0.249676946942352,0.802837187353423,0.992475360151629,"No","NotSig"
"Rbm8a",5194.92809442555,0.0466789523867463,0.192040197404109,0.243068654467794,0.807952213216407,0.992475360151629,"No","NotSig"
"Polr2l",3728.85664210001,-0.048883247045598,0.235755336004386,-0.20734736220218,0.835738588068397,0.992475360151629,"No","NotSig"
"Ric1",263.992055380082,-0.0603900266627018,0.296957554708656,-0.203362486339,0.838851718693978,0.992475360151629,"No","NotSig"
"Arfrp1",1724.42364949703,0.0456126940660741,0.194580596743437,0.234415429027676,0.814662481673553,0.992475360151629,"No","NotSig"
"Gmeb2",181.31634196672,-0.0655881708688919,0.327458770287894,-0.200294439544949,0.84125031103951,0.992475360151629,"No","NotSig"
"Mindy1",132.73345379254,0.0749089608907611,0.392156231767467,0.191018157618312,0.84851136736544,0.992475360151629,"No","NotSig"
"Prc1",187.753188618828,-0.0716033845063113,0.359875299477965,-0.198967210614841,0.842288393892329,0.992475360151629,"No","NotSig"
"Tlr4",110.909477113033,-0.093327425647862,0.423480178081993,-0.220382040242252,0.825573631401512,0.992475360151629,"No","NotSig"
"Rsad1",81.0862164277692,0.107495575305508,0.453824567430185,0.236865923575291,0.812760806805762,0.992475360151629,"No","NotSig"
"Runx2",280.708710919417,0.0560630720620296,0.301254776185768,0.186098533513236,0.852367491913756,0.992475360151629,"No","NotSig"
"Polg",283.102654298966,-0.0541943396620147,0.284002871797276,-0.190823210057887,0.848664103816431,0.992475360151629,"No","NotSig"
"Rpl39l",18.7274928900063,0.186271888474567,0.909474538332557,0.204812647989113,0.837718504823608,0.992475360151629,"No","NotSig"
"Rpl22l1",2042.14986390059,-0.0551991297302677,0.241960195607822,-0.228133100949118,0.819542767664925,0.992475360151629,"No","NotSig"
"Sec24d",810.639908572998,-0.0426600008882303,0.221682556271615,-0.192437337450951,0.847399647856295,0.992475360151629,"No","NotSig"
"Megf9",73.83476844749,0.137837538126777,0.55143475117507,0.249961646111448,0.802617009228062,0.992475360151629,"No","NotSig"
"Wfs1",49.685953232824,-0.14687000265858,0.621316431179438,-0.236385190038799,0.813133787234955,0.992475360151629,"No","NotSig"
"Dse",621.05126031475,0.0476549805148163,0.24169094205624,0.197173216792408,0.84369198907684,0.992475360151629,"No","NotSig"
"Icmt",192.45141973835,-0.0598181716041187,0.32977111976227,-0.181392996594854,0.856059115604676,0.992475360151629,"No","NotSig"
"Orai2",820.422300727979,0.046220365045778,0.219080571686983,0.210974276221154,0.832907344175314,0.992475360151629,"No","NotSig"
"Fbxl5",1688.55959713116,0.0421424057724482,0.214783148976341,0.196209087972215,0.84444651514058,0.992475360151629,"No","NotSig"
"Polr2j",2398.10973014041,0.0401085097666233,0.203255740640624,0.197330267967876,0.843569094580733,0.992475360151629,"No","NotSig"
"Cep131",74.7550321643537,0.105175377554231,0.486435774632525,0.216216370257071,0.828819093719042,0.992475360151629,"No","NotSig"
"Nhsl1",14.1224033664868,-0.257138810725451,1.01291244987055,-0.253860845286593,0.799603064961375,0.992475360151629,"No","NotSig"
"Rere",567.542267082221,0.0425020645312622,0.230900117352319,0.184071212343345,0.853957589799536,0.992475360151629,"No","NotSig"
"Pik3cd",1613.26288652182,0.0521864421605317,0.203384783314518,0.256589707991229,0.797495520901169,0.992475360151629,"No","NotSig"
"Sinhcaf",2302.06106694899,0.0438156542517737,0.192874824192713,0.227171453999588,0.820290423843564,0.992475360151629,"No","NotSig"
"Ift88",76.3754492804531,-0.106966926480753,0.465023442854892,-0.230024804392778,0.818072495339699,0.992475360151629,"No","NotSig"
"Maob",17.9885387679626,0.280176234891703,1.16066729235866,0.241392375520758,0.809251021514585,0.992475360151629,"No","NotSig"
"Arntl2",73.3115366164525,0.111707102809753,0.483695252723134,0.230945212260939,0.817357365692395,0.992475360151629,"No","NotSig"
"Emp3",2512.62725946837,0.0491446470584655,0.241643301656149,0.203376823283092,0.83884051359716,0.992475360151629,"No","NotSig"
"Trim7",1212.62290855913,0.0498894310930993,0.210404979907214,0.237111455798716,0.812570325316541,0.992475360151629,"No","NotSig"
"Akap9",2843.12268558977,-0.0332690881862595,0.181055399292879,-0.183750875788259,0.854208895262948,0.992475360151629,"No","NotSig"
"Rc3h1",418.043379253326,0.0586352275158341,0.294544002387954,0.199071198328471,0.842207050705482,0.992475360151629,"No","NotSig"
"Os9",2908.58314564833,-0.0413153534505731,0.18573764918869,-0.222439304206985,0.823971917788426,0.992475360151629,"No","NotSig"
"Btaf1",843.424111398835,-0.0527152458004997,0.208840172423878,-0.252419087710314,0.800717147859303,0.992475360151629,"No","NotSig"
"Dok4",21.9356845337282,0.17998382178983,0.830915455278774,0.216609067320146,0.828513018804253,0.992475360151629,"No","NotSig"
"Dnph1",262.069711865986,0.0594354152223915,0.298098741551401,0.199381637483844,0.841964223285318,0.992475360151629,"No","NotSig"
"Limd2",10666.1158338215,0.0404856739460057,0.169076418511407,0.239451925362816,0.81075517020005,0.992475360151629,"No","NotSig"
"Virma",574.900730381607,-0.0544678027466483,0.230728248343422,-0.236069068862245,0.813379075135586,0.992475360151629,"No","NotSig"
"Ints8",900.279363746492,-0.0519672928422495,0.212151151944189,-0.244954092240426,0.806491977653808,0.992475360151629,"No","NotSig"
"Spen",533.768375938761,0.042843094432325,0.230469996003174,0.185894455570411,0.852527530234503,0.992475360151629,"No","NotSig"
"Hlcs",404.674836745477,0.0621144467560854,0.247492259050915,0.250975311285623,0.801833197142799,0.992475360151629,"No","NotSig"
"Cmtm8",230.397714643764,0.0662843048191221,0.301693885857146,0.219707153264976,0.826099233286121,0.992475360151629,"No","NotSig"
"Wwp1",199.983439944161,-0.062850119428885,0.317345687074073,-0.198049389006553,0.843006422122702,0.992475360151629,"No","NotSig"
"Brca2",156.789634869212,-0.0677029413027929,0.35832572678493,-0.188942451635433,0.850137921167431,0.992475360151629,"No","NotSig"
"Phf8",404.223652437003,0.0506483191670672,0.25419822832613,0.199247333471131,0.842069274868337,0.992475360151629,"No","NotSig"
"Camsap2",128.78356956581,-0.0862419834215593,0.374097681722533,-0.230533327617691,0.81767736910283,0.992475360151629,"No","NotSig"
"Sdk2",18.339357579312,0.174062699822057,0.920800104014648,0.189034187836374,0.850066021802524,0.992475360151629,"No","NotSig"
"Gpr155",196.751652394184,-0.0757312308502994,0.320896170024109,-0.235999173329522,0.813433311647417,0.992475360151629,"No","NotSig"
"Ydjc",166.329006658463,0.0734279891268448,0.337282282785344,0.21770485102408,0.827659083764672,0.992475360151629,"No","NotSig"
"Cir1",699.531449755556,-0.0512648488539876,0.246109610568024,-0.208300881609896,0.834994043318745,0.992475360151629,"No","NotSig"
"Mcm3",1572.71292979102,-0.0358848923431885,0.184948221305082,-0.194026696174571,0.84615497857605,0.992475360151629,"No","NotSig"
"Mfsd9",19.9425040410748,-0.244042510188349,0.980577096212712,-0.248876412809269,0.803456381186038,0.992475360151629,"No","NotSig"
"Cox10",431.304778868839,0.0537262251223234,0.246162412986916,0.218255193676458,0.827230283134734,0.992475360151629,"No","NotSig"
"Klhl23",69.7680200822894,-0.129066417439363,0.540451657893936,-0.238812140834791,0.81125125556137,0.992475360151629,"No","NotSig"
"Zfp451",561.268196886235,-0.0594828648087886,0.242769568387041,-0.245017796933908,0.806442651332883,0.992475360151629,"No","NotSig"
"Stab1",34.3991869271564,-0.160959743620009,0.690084303547389,-0.233246492917739,0.81557000515507,0.992475360151629,"No","NotSig"
"Ubash3a",136.864848591028,0.078348928371362,0.372984018959012,0.210059746232645,0.833621042363665,0.992475360151629,"No","NotSig"
"Smim12",974.451491924136,-0.0475851410474155,0.201122453073734,-0.236597855287546,0.812968784202416,0.992475360151629,"No","NotSig"
"Agps",914.656255587014,-0.0478939254580285,0.245796479027403,-0.194851959017236,0.845508844373071,0.992475360151629,"No","NotSig"
"Ago4",167.37109752902,0.08084481749372,0.395921685701304,0.204193961617733,0.83820192988247,0.992475360151629,"No","NotSig"
"Cpa6",33.9296586348198,-0.16506759667193,0.870891429323679,-0.189538662471531,0.849670655958721,0.992475360151629,"No","NotSig"
"Adprs",874.018799548192,-0.0566181171567144,0.220459538038145,-0.256818632845534,0.797318785459901,0.992475360151629,"No","NotSig"
"Atxn2",505.16196887303,0.049033948307614,0.232897026447535,0.210539177144282,0.833246877876428,0.992475360151629,"No","NotSig"
"Immp1l",2480.56229670261,0.0451826792583725,0.209295039297753,0.215880316179369,0.829081040744948,0.992475360151629,"No","NotSig"
"Bmt2",1317.24967768775,-0.040805569307997,0.20295749425042,-0.201054755128426,0.840655759702452,0.992475360151629,"No","NotSig"
"Vmn1r226",53.8282773210115,0.147117113461918,0.583105750436203,0.252299198476202,0.800809807624475,0.992475360151629,"No","NotSig"
"Disc1",213.928034887197,-0.0741319339188151,0.319237795409838,-0.232215404894788,0.8163707133781,0.992475360151629,"No","NotSig"
"Ifi209",1500.03779414028,-0.035240316143618,0.188400842424458,-0.187049673929925,0.851621686023104,0.992475360151629,"No","NotSig"
"Trim56",182.037066214724,-0.0787873593080397,0.333305161317604,-0.236382056001118,0.813136218938856,0.992475360151629,"No","NotSig"
"Hexim2",44.8967072918018,-0.111096971620044,0.588408050509517,-0.188809401101569,0.850242203358347,0.992475360151629,"No","NotSig"
"Hfm1",18.384421039111,-0.209880473456819,0.971996758992435,-0.215927133002356,0.82904454688441,0.992475360151629,"No","NotSig"
"Naalad2",103.380095761028,0.102026495733862,0.465447191741481,0.219201012583462,0.826493466736424,0.992475360151629,"No","NotSig"
"Rell2",78.4909323082424,-0.0842333453717173,0.460392040768381,-0.182960038212508,0.854829374173761,0.992475360151629,"No","NotSig"
"Sptssa",5086.25572935938,-0.0394556589943288,0.183143956928986,-0.215435221865538,0.829428011571723,0.992475360151629,"No","NotSig"
"Ffar1",21.3370097137731,0.166919244394181,0.84894996612901,0.1966184711159,0.844126114904056,0.992475360151629,"No","NotSig"
"Acp1",2077.97106667471,-0.0494862449593424,0.207428174579974,-0.238570507885673,0.811438636135866,0.992475360151629,"No","NotSig"
"A730008H23Rik",683.604205076681,-0.0514826574346575,0.217938278239917,-0.236225861057702,0.813257413079794,0.992475360151629,"No","NotSig"
"Hjurp",683.604205076681,-0.0514826574346575,0.217938278239917,-0.236225861057702,0.813257413079794,0.992475360151629,"No","NotSig"
"Shb",44.6580729801139,0.140826043421745,0.597986939540358,0.235500199268551,0.81382052420732,0.992475360151629,"No","NotSig"
"Uqcrq",4907.10115191101,0.0389602587883638,0.199323132478502,0.195462806067258,0.84503065251391,0.992475360151629,"No","NotSig"
"Ubtd2",204.323501683153,0.072086609019606,0.317333819624161,0.227163335773611,0.820296736255156,0.992475360151629,"No","NotSig"
"Kctd21",76.4205793730661,-0.104180051945071,0.47756223967712,-0.218149684563644,0.827312486794293,0.992475360151629,"No","NotSig"
"Rnf216",996.338567420926,-0.0399058741306248,0.216494310396708,-0.184327588367106,0.853756472333648,0.992475360151629,"No","NotSig"
"Insig1",502.798434056081,-0.0455518300060485,0.234205947528085,-0.19449476192566,0.845788496797372,0.992475360151629,"No","NotSig"
"Lhfpl2",71.7010679067122,0.102142410923905,0.536414886899498,0.190416808739766,0.848982527166332,0.992475360151629,"No","NotSig"
"Sys1",2318.63435558828,0.0444520380236492,0.186481870624358,0.238371901111994,0.811592659028724,0.992475360151629,"No","NotSig"
"Ifitm10",13.2187604430756,0.260988799424871,1.08836294587435,0.239799416558787,0.810485759295353,0.992475360151629,"No","NotSig"
"Pam16l",444.465322354214,-0.0568227261176046,0.260602785814528,-0.218043433188951,0.827395270672801,0.992475360151629,"No","NotSig"
"Onecut2",24.4301651848244,0.192351125592602,1.00036677888746,0.19228060112764,0.84752241293304,0.992475360151629,"No","NotSig"
"Gapt",162.008877020876,0.0635637308837872,0.351048209952373,0.181068380586276,0.856313902969431,0.992475360151629,"No","NotSig"
"Pnlip",447.73264731734,0.962388779373427,4.11858679476862,0.233669660815657,0.815241442902485,0.992475360151629,"No","NotSig"
"Zfp830",807.327721454805,0.042956531632392,0.213067258992248,0.201610194994599,0.840221474440506,0.992475360151629,"No","NotSig"
"Scaf8",423.43062326954,-0.0644542788892436,0.251674113168351,-0.256102139698923,0.797871969829371,0.992475360151629,"No","NotSig"
"Ccbe1",16.9773902549549,0.215528549074276,0.934305119871109,0.230683258060288,0.817560880897668,0.992475360151629,"No","NotSig"
"Yod1",262.863914848556,0.0655870653269088,0.318956539316377,0.205630100788911,0.837079862931348,0.992475360151629,"No","NotSig"
"Ticrr",28.6614298482249,0.182938604912056,0.734834012389231,0.248952282866237,0.803397692229743,0.992475360151629,"No","NotSig"
"Atp10d",1525.92566410267,-0.0423017483986565,0.193970823179622,-0.218083048291671,0.827364405042212,0.992475360151629,"No","NotSig"
"Gpr156",23.688904475266,-0.172450783484391,0.802952629024792,-0.21477080621037,0.829946015029154,0.992475360151629,"No","NotSig"
"Zfp445",700.935212095954,0.0517738735316625,0.236380392326671,0.219027784081653,0.82662840463055,0.992475360151629,"No","NotSig"
"Cltc",3094.14685361477,0.0325529864433901,0.178585008633406,0.182282861772646,0.855360747688221,0.992475360151629,"No","NotSig"
"H2bc6",74.839647227872,0.101102484647456,0.555250847837772,0.182084340872534,0.855516537478181,0.992475360151629,"No","NotSig"
"Inhbe",20.115154570222,0.220183747472987,0.859704469688749,0.256115624887588,0.797861557353244,0.992475360151629,"No","NotSig"
"Nccrp1",96.1252793434495,0.103934730318713,0.424343256703337,0.244930792882553,0.806510018457214,0.992475360151629,"No","NotSig"
"Vmn1r74",18.3279306811265,-0.187327782617321,0.917245104537859,-0.204228707998069,0.83817477836556,0.992475360151629,"No","NotSig"
"Yipf6",908.497260945815,0.0427949331317787,0.207458215779508,0.20628218058745,0.836570497036198,0.992475360151629,"No","NotSig"
"Wbp1l",821.111406070856,-0.0541373505083059,0.218273086228149,-0.248025771036742,0.804114467262213,0.992475360151629,"No","NotSig"
"Ino80c",954.214203739313,0.0424567698608094,0.204230556830615,0.207886471641078,0.835317612485303,0.992475360151629,"No","NotSig"
"Nat8l",26.1569101518243,-0.158668528906935,0.774894874526112,-0.20476136069937,0.837758577020394,0.992475360151629,"No","NotSig"
"Kmt2d",710.396093808943,0.051451629075417,0.244469372158051,0.210462474792766,0.833306736512375,0.992475360151629,"No","NotSig"
"Asb8",766.272939621879,-0.049005399019826,0.222668003696317,-0.220082805820011,0.825806665495924,0.992475360151629,"No","NotSig"
"Tyw5",450.458170291055,-0.061677603925984,0.242200914690319,-0.254654710965257,0.798989798582921,0.992475360151629,"No","NotSig"
"Lemd3",249.774643946692,0.0626299581763403,0.298467290254476,0.209838599475813,0.83379364565662,0.992475360151629,"No","NotSig"
"Mcat",396.236745408193,0.0679381102305982,0.270337032489776,0.251308929468136,0.801575271939388,0.992475360151629,"No","NotSig"
"Dcun1d3",160.607812342163,-0.0801438576946167,0.371946374502937,-0.215471538879011,0.829399699595876,0.992475360151629,"No","NotSig"
"Cep120",778.977384914642,0.0509807339372387,0.242418918193724,0.210300146197742,0.833433421189734,0.992475360151629,"No","NotSig"
"Gm12185",61.1913889150795,-0.111176428746979,0.535019440700954,-0.207798857928081,0.835386024392216,0.992475360151629,"No","NotSig"
"Cyp20a1",700.707572788838,-0.0404507961605473,0.21648476609045,-0.186852852933063,0.851776005955211,0.992475360151629,"No","NotSig"
"Rap2c",690.69004339951,0.0500544848090047,0.217601027196713,0.230028715644596,0.818069456092135,0.992475360151629,"No","NotSig"
"Olfr430",21.3876641888559,-0.167160822796752,0.882883929774856,-0.189334993150662,0.849830270723572,0.992475360151629,"No","NotSig"
"Hic2",81.964931111337,0.0894856380505622,0.453119477673046,0.197487952868651,0.843445708018345,0.992475360151629,"No","NotSig"
"Dscam",84.0440031155852,-0.0888983388876008,0.453943084631272,-0.195835869952311,0.844738633478873,0.992475360151629,"No","NotSig"
"Lgals3",15633.6662282611,-0.0346788175570999,0.170525275980794,-0.20336467633693,0.838850007090097,0.992475360151629,"No","NotSig"
"Micos10",6136.66538450196,-0.0425521125662837,0.231179910283357,-0.184064923782207,0.85396252306143,0.992475360151629,"No","NotSig"
"Commd3",3191.61230332115,-0.0557665031117423,0.217800276263541,-0.25604422578539,0.797916687984237,0.992475360151629,"No","NotSig"
"Ercc6l",247.265739463942,0.0578220715399478,0.291287460100618,0.198505186319983,0.84264982739506,0.992475360151629,"No","NotSig"
"Plagl2",329.83220206744,-0.0662516418145092,0.264949864014592,-0.250053503748393,0.802545972523629,0.992475360151629,"No","NotSig"
"Prdm9",109.21575986339,0.0962904935543902,0.397460723169312,0.242264173391975,0.808575472470862,0.992475360151629,"No","NotSig"
"Lax1",53.7912189444188,0.125270035334394,0.66544244325766,0.188250744453776,0.850680095180862,0.992475360151629,"No","NotSig"
"Zfp217",326.331451196752,0.0633224777044294,0.301257111421272,0.210194134192173,0.833516157541285,0.992475360151629,"No","NotSig"
"Ppp4r2",1103.70820288632,-0.0457450152267494,0.217586124428766,-0.210238659964393,0.833481407479395,0.992475360151629,"No","NotSig"
"Zfp622",1468.58953845627,0.0362672753173237,0.189880401850747,0.191000624413209,0.848525103952632,0.992475360151629,"No","NotSig"
"Slc39a1",161.520401463024,-0.0776182864140643,0.381737509074033,-0.203328948738467,0.838877930269323,0.992475360151629,"No","NotSig"
"Tmco1",3134.51191844364,-0.0435174747708753,0.19386649274471,-0.224471357348898,0.822390551799699,0.992475360151629,"No","NotSig"
"Hook2",190.194290321451,-0.0709532451156978,0.327691513098162,-0.216524512474766,0.828578920122259,0.992475360151629,"No","NotSig"
"Pcdh15",19.5404702687058,0.267985125423459,1.06189990796634,0.252363827713933,0.800759856752805,0.992475360151629,"No","NotSig"
"Oas1a",69.1075687600832,-0.118137582809127,0.483737572211265,-0.244218331582341,0.807061730288064,0.992475360151629,"No","NotSig"
"Dnah6",15.4578527234037,-0.246171032384562,0.996760148414159,-0.246971182361392,0.804930526497483,0.992475360151629,"No","NotSig"
"Cbx7",268.160614059296,-0.0683177492658132,0.297134253207858,-0.229922159859577,0.818152256496658,0.992475360151629,"No","NotSig"
"Tg",88.3576387699164,0.131593267006471,0.518289461007553,0.253899175859478,0.799573451502705,0.992475360151629,"No","NotSig"
"Smagp",675.420697851574,-0.0496606842980602,0.235344807861245,-0.211012449135225,0.83287755706512,0.992475360151629,"No","NotSig"
"Ubxn7",458.849664543805,0.0618575594103145,0.284539167108348,0.217395587535266,0.8279000696158,0.992475360151629,"No","NotSig"
"Lgals4",60.9289634518359,0.134939995822581,0.551375063323504,0.24473358481105,0.806662721725813,0.992475360151629,"No","NotSig"
"Tprkb",810.959302802287,-0.0577340743683284,0.231871423898159,-0.248991761889925,0.803367153839203,0.992475360151629,"No","NotSig"
"Fgfr3",16.586738242561,-0.210866461339967,0.98287532779316,-0.214540395284337,0.830125669335046,0.992475360151629,"No","NotSig"
"P2ry10b",114.602738249823,-0.105871194952018,0.422518765179989,-0.250571580902255,0.802145356016139,0.992475360151629,"No","NotSig"
"Mrps21",3112.56591860085,-0.0422758912204257,0.228188868216408,-0.185267105932321,0.853019537035789,0.992475360151629,"No","NotSig"
"Taf4b",168.755951772963,-0.0627739990130862,0.347422778947314,-0.180684753035741,0.856615027118967,0.992475360151629,"No","NotSig"
"Slfn5",835.679454667192,0.0408765983341197,0.209739150095789,0.194892552560889,0.845477064598111,0.992475360151629,"No","NotSig"
"Atpif1",24356.5292974432,0.0589109067274344,0.23883812026765,0.246656214935107,0.805174295085965,0.992475360151629,"No","NotSig"
"Tmem120b",313.365836661912,0.062975226773976,0.271686155806623,0.23179402199205,0.816698000382368,0.992475360151629,"No","NotSig"
"Mgmt",86.3998694306923,0.0808256907659058,0.445888509818489,0.181268835114877,0.856156566749383,0.992475360151629,"No","NotSig"
"Olfr63",88.2407529678083,-0.106334153116525,0.573270499579037,-0.185486874336998,0.852847174397923,0.992475360151629,"No","NotSig"
"Smim10l2a",23.2946375479002,0.186047964699435,0.82448329549757,0.225654013508129,0.821470527432262,0.992475360151629,"No","NotSig"
"Afp",26.1674704455258,0.191834252161035,0.801826633029397,0.239246545648231,0.810914412214667,0.992475360151629,"No","NotSig"
"Ddx17",1163.617033686,-0.0446178360569091,0.21677727259945,-0.205823403541716,0.836928859203416,0.992475360151629,"No","NotSig"
"Smyd3",254.822797535312,0.0540048552126638,0.293758951302443,0.183840713527951,0.854138415659807,0.992475360151629,"No","NotSig"
"C1ra",18.0222630944691,0.247038110665484,1.24129725543411,0.19901607740129,0.842250168203881,0.992475360151629,"No","NotSig"
"Sec23ip",752.624176728825,0.04686696948085,0.237341675843228,0.197466244873939,0.843462694038427,0.992475360151629,"No","NotSig"
"Hmcn2",32.1643900582306,0.161485171052767,0.708945087538245,0.227782340115384,0.819815456374646,0.992475360151629,"No","NotSig"
"Zzef1",562.596540904113,-0.045404368270878,0.247159333293231,-0.183704850089598,0.854245003845846,0.992475360151629,"No","NotSig"
"Per2",15.0604126040393,-0.196761879879869,1.01547897178204,-0.193762633542846,0.846361746575768,0.992475360151629,"No","NotSig"
"Cfl1",104023.657291036,-0.0428608596381173,0.188634949248276,-0.227215899327887,0.820255865119624,0.992475360151629,"No","NotSig"
"Olfr1178",59.0235731909736,-0.129557941250537,0.550428283876757,-0.23537660590048,0.813916441847959,0.992475360151629,"No","NotSig"
"Zfp607b",24.6230969231308,0.185532399503746,0.82844948921141,0.223951371712899,0.822795141900085,0.992475360151629,"No","NotSig"
"5730455P16Rik",500.304146307792,-0.0491321838194074,0.244453104424276,-0.200988176996652,0.840707818822884,0.992475360151629,"No","NotSig"
"Scn3a",53.2563760834164,0.105457412419425,0.551236801448645,0.191310544111503,0.848282300654954,0.992475360151629,"No","NotSig"
"Las1l",858.8660064485,-0.0452682771938967,0.207079185653745,-0.21860370491117,0.826958766502672,0.992475360151629,"No","NotSig"
"Zfp809",1069.74304945476,-0.0486861495071765,0.219477093694679,-0.221827930594457,0.824447835616859,0.992475360151629,"No","NotSig"
"Phf21a",273.312518596532,0.0564439246154136,0.305198870905494,0.184941459475097,0.853274951902442,0.992475360151629,"No","NotSig"
"Txndc9",2379.16100936711,-0.038792556527374,0.190994282920281,-0.203108469710403,0.83905025183566,0.992475360151629,"No","NotSig"
"Fam133b",605.023219988684,-0.0608972862506062,0.262214336968368,-0.232242397401606,0.816349749459077,0.992475360151629,"No","NotSig"
"Rpl5",1302.92954292089,-0.0498336639208716,0.211245103953649,-0.235904468260746,0.813506800926991,0.992475360151629,"No","NotSig"
"Cela2a",661.489744443793,0.71567933039642,3.03218043265241,0.236027949619864,0.81341098213472,0.992475360151629,"No","NotSig"
"Gda",59.0856889514551,-0.139516095543707,0.56760830421166,-0.245796431286321,0.805839819753785,0.992475360151629,"No","NotSig"
"Col25a1",20.4015105485054,-0.174292289006331,0.919151703029282,-0.189622984358196,0.849604575064444,0.992475360151629,"No","NotSig"
"Ppp2r5d",876.199148792259,-0.04097660618288,0.209470087983669,-0.19562032258312,0.844907352476934,0.992475360151629,"No","NotSig"
"Zfp426",258.057309389645,-0.0593541168776155,0.302009530141066,-0.196530608984067,0.844194877282772,0.992475360151629,"No","NotSig"
"Kbtbd2",839.372011884989,0.0536771936150661,0.232890999520142,0.23048204407068,0.817717214692679,0.992475360151629,"No","NotSig"
"Taf1b",665.403959099483,0.0503036197251964,0.218348750745215,0.230381990066407,0.817794954641934,0.992475360151629,"No","NotSig"
"Akap17b",235.205182050323,-0.0614204667413688,0.325482131327177,-0.18870610958249,0.850323162870089,0.992475360151629,"No","NotSig"
"Rpl13-ps6",20.1212431939912,-0.172303359082731,0.885050229888965,-0.194682011555827,0.845641895157834,0.992475360151629,"No","NotSig"
"Psma3",25456.7921126772,-0.0386817117625814,0.194855101107313,-0.198515263612617,0.842641943751865,0.992475360151629,"No","NotSig"
"Pop5",1087.96078051865,0.0493503099395963,0.20395869258163,0.241962278316943,0.808809392373432,0.992475360151629,"No","NotSig"
"Ppih",847.510288480699,0.0638117791788378,0.257236529615455,0.248066552889011,0.804082913829569,0.992475360151629,"No","NotSig"
"Olfr715",13.1002317047251,0.270837768727881,1.06200301156205,0.255025424390765,0.798703462499406,0.992475360151629,"No","NotSig"
"Fhit",40.5608938534233,-0.158490800102516,0.641787389793958,-0.246952187940929,0.804945226664957,0.992475360151629,"No","NotSig"
"Olfr51",23.7765342151892,0.196712784349691,0.854068950178555,0.230324242918052,0.817839823830563,0.992475360151629,"No","NotSig"
"Sap18b",4884.90131803412,0.0512124749034631,0.204252483459811,0.250731222631815,0.802021919411932,0.992475360151629,"No","NotSig"
"Adgrg5",2015.22209104931,0.0464475963998941,0.193041831974444,0.240608970215549,0.809858197183516,0.992475360151629,"No","NotSig"
"Tnnt3",25.7444712122047,0.186827135965643,0.793920479319985,0.235322227895752,0.813958644105695,0.992475360151629,"No","NotSig"
"Mospd2",1809.35600546132,-0.0402016666378978,0.195837391472689,-0.205280852321321,0.837352703131527,0.992475360151629,"No","NotSig"
"Rps17",9540.69981709749,-0.040995806239933,0.220951048796256,-0.185542483112339,0.852803561984651,0.992475360151629,"No","NotSig"
"Rps12",2931.67030959967,-0.0487194096778703,0.227462384424144,-0.214186665637974,0.830401494082572,0.992475360151629,"No","NotSig"
