gene_id	a160	a163	a169	a172
Slc8a1	390	334	377	570
Mmrn1	0	0	0	21
Zfp869	517	581	598	1012
Olfr63	38	118	99	91
Scart2	6	1	2	0
Tmem119	13	2	51	93
1600014C10Rik	353	228	350	449
Srsf12	18	19	13	22
Emcn	9	11	2	0
Adam10	645	580	502	845
Ap1s3	305	307	344	468
Ankrd24	32	26	7	34
Zscan22	273	192	151	269
Zfp771	270	233	327	414
Hmgb2	14898	13955	17246	15739
Lrrc8c	1650	1063	1615	2668
Vmac	70	65	121	162
1700013H16Rik	5	9	14	5
Phactr1	21	20	67	96
Msra	719	637	646	1089
Zfp182	244	243	250	355
Abca15	6	4	2	0
Fsd1l	56	42	71	102
AU018091	2	7	7	3
Defb42	30	36	35	51
Set	4859	5298	6294	8196
Kctd18	301	262	217	249
Klhl18	449	382	344	664
Actn4	1662	1256	1698	3484
Usp46	240	178	236	391
Nsd3	728	684	640	1224
Elp6	284	213	284	351
Atrnl1	47	44	38	24
Smim10l2a	26	13	28	28
Rnd1	234	188	135	197
Tmem158	105	48	57	71
Pcnx3	282	206	170	479
Olfr1535	3	11	9	3
Txk	44	46	57	110
Zfp667	89	106	174	199
Dmac2l	392	271	429	499
Arhgef33	11	14	1	19
Klhl5	1392	1186	1491	2680
Zkscan4	6	5	0	3
Afp	30	14	19	49
Kcnmb4	9	16	29	17
Olfr1346	23	11	14	8
Zfp174	3	2	2	15
Olfr137	34	32	15	49
Miga1	1880	2856	2664	4031
9130008F23Rik	77	36	53	71
Zfp647	6	8	12	33
Nyap2	12	14	11	2
Lrtm2	5	1	1	1
Agap1	314	193	189	358
Cntn1	41	41	42	49
Ep300	821	797	768	1203
Gabrg3	11	21	17	10
Smyd1	24	13	16	23
Olfr420	4	3	5	6
Commd5	519	395	507	589
Pdlim1	110	78	94	115
Nfic	337	352	318	515
Ddx17	1146	945	944	1781
Smyd3	237	205	224	389
Rab39	1069	829	674	1059
Gabra5	0	0	4	0
Olfr354	29	62	47	47
Rps27a-ps3	27	20	13	4
Zfp819	9	1	1	0
Arntl	154	139	180	356
Cgrrf1	556	408	656	861
Sugct	53	24	57	43
Klf2	4357	4398	4086	5897
Zfp78	37	38	14	14
Ifng	33	4	21	15
C1ra	16	13	37	1
Fam72a	109	89	112	92
Sertad3	300	268	434	545
Zfp811	21	33	19	19
Ankrd17	605	628	768	1226
Foxd2	10	6	8	21
Pld5	16	18	30	10
Wdr86	756	619	860	1495
Kcmf1	1659	1566	2041	3149
Zfp101	353	338	365	438
Ntrk2	17	30	42	21
Tmem245	482	480	435	716
Mrfap1	5774	5103	6097	7962
Zfp93	26	17	27	54
Them7	13	2	5	33
Pgbd1	6	8	3	2
Sec23ip	723	588	616	1209
Tead1	4	6	15	2
Tns1	185	133	212	342
Fat2	0	2	6	6
Snupn	455	391	459	638
Zfp457	30	27	28	34
Prl2c5	0	12	11	0
Slc6a2	3	2	3	1
Stam2	833	757	917	1460
Rnf212	16	11	4	0
Fbxo6	3002	2180	2700	3475
Map6	27	17	14	15
H2-Q5	1192	842	751	764
Atp10b	12	20	30	32
Maf	63	43	57	38
Srsf11	8622	7922	7509	11846
Cd47	16804	14441	17159	21699
Alk	0	7	6	9
Zfp458	89	62	32	53
Soga1	109	124	162	188
Ano5	1	5	5	0
Pprc1	241	267	287	431
Epm2a	1	6	5	8
Gucy2g	5	2	8	12
Cpsf6	2266	2067	2125	3765
Zcchc24	129	129	98	189
Epha6	1	0	7	7
Lair1	630	498	234	264
Timd4	161	95	192	330
Kxd1	1426	1345	1620	1747
Zfp459	64	53	70	25
Spink5	3	4	4	0
Unc80	3	4	10	10
Tcp10b	0	2	10	3
Hba-x	3	0	40	38
Olfr307	10	15	9	3
Cdca7	417	404	477	702
B4galnt4	8	0	6	0
Hmcn2	22	31	27	54
Zfp580	37	39	103	173
Dach1	4	6	8	19
Klhl25	94	69	56	81
Gpc3	0	2	16	0
Mettl4	429	314	310	386
Zzef1	568	445	456	861
Kbtbd11	189	219	222	389
Cope	8743	8554	10197	12666
Gja6	4	2	10	39
Tmem191c	157	191	124	136
Klhl26	198	103	214	277
Slain1	179	157	239	379
Ubl7	985	816	995	1532
Rras2	1151	869	1160	1592
Paqr3	83	58	116	61
Nap1l3	21	19	73	34
Ghr	7	12	27	13
Rtl6	123	85	88	156
Gsdmc4	0	3	8	8
Gemin6	420	344	442	552
Nkain3	7	18	7	7
Eef1d	3832	3714	4555	4770
Myh8	3	20	13	7
Usp26	2	4	3	3
Abcd2	96	68	169	273
Tcf7l1	93	63	74	98
Fmnl1	1148	977	1480	2449
Dnaaf3	218	196	316	394
Mta3	928	960	1297	2025
Tescl	2	1	2	0
Zfp1	268	230	315	338
Elob	6428	5158	8166	7805
Rnf181	1727	1123	1255	1722
Izumo4	589	307	312	410
Tafa3	0	2	5	13
Per2	20	9	10	24
Abhd16b	9	17	18	0
Fancm	63	48	51	89
Ppp4r1l-ps	324	223	291	216
Tmem69	373	342	311	607
Tmem150a	22	17	44	54
Zfp277	1152	862	1158	1895
Aasdh	200	192	176	311
Gm14137	8	13	14	27
Fto	553	484	686	1069
Oosp3	2	7	2	0
Emc7	2714	2381	3052	3500
Prr18	3	2	6	20
Skint4	4	27	24	20
Triqk	94	56	93	125
Fut2	11	7	11	3
Zkscan5	74	45	53	75
Nod2	150	180	184	248
Elapor2	1	23	20	35
A430033K04Rik	87	78	51	78
Ccdc7b	1	0	3	5
Zfp709	194	179	189	359
Clca3a1	20	26	12	57
Cyp3a11	2	5	2	0
Rgs9bp	28	15	16	9
Mia3	1480	1330	1461	2296
S100a8	7116	2494	13394	10498
Sag	69	64	61	97
Otulinl	10639	10177	9695	15590
S100a9	6602	2477	12699	9596
Grik2	14	33	12	20
Eif3b	2201	2187	2369	4038
St3gal5	3008	3049	4232	5962
H2-T22	2012	1504	1625	2313
H2-T9	2012	1504	1625	2313
Fez2	331	220	325	403
B4galt6	164	196	269	375
Ticam2	248	245	257	281
Pgm3	440	401	495	838
Unc93a2	5	5	4	0
Trim34a	765	648	818	1182
Rdh9	5	24	9	22
Socs6	425	347	385	777
Nanos3	5	0	1	0
Car10	1	9	6	30
Cndp1	16	23	28	24
Cnot10	592	612	777	1073
Col8a2	1	1	0	6
Snx32	109	67	99	118
Cfl1	99429	86980	112975	118848
Pgpep1	408	308	420	727
Npm3	65	94	99	103
R3hdm1	1057	1002	1058	1289
Pard6g	44	36	61	73
Cebpg	1158	1046	1492	1737
Pla2g4a	208	162	180	212
Spock1	7	3	13	11
Spata31	2	6	3	0
Cars2	451	410	479	718
Ncoa4	3394	2309	2505	3625
Kcnq3	13	23	50	34
Lrif1	748	706	732	1008
Cep70	611	620	695	998
Dennd1b	1363	1545	1951	2825
Lman1l	0	1	3	3
Olfr1322	14	18	13	36
Ms4a4b	727	457	403	404
Synpr	8	20	6	10
Zfp981	5	13	6	11
Usp39	463	392	433	780
Tyw1	396	353	350	645
Tcim	13	4	2	0
Myh1	5	9	8	8
Usp34	702	540	740	1106
Actr3b	11	16	39	19
Sftpb	3	3	3	0
AI987944	1271	1077	1367	1666
Lig1	463	434	515	598
Prss34	0	26	82	0
Adap1	1264	838	1014	1859
Tgoln1	2432	2140	2445	3854
Prl2c3	1	1	8	0
Prl2c4	1	1	8	0
Mok	14	0	12	20
Zbtb25	282	207	223	284
Med12l	145	81	98	176
Chn1	8	4	5	10
Mettl7a2	8	0	1	0
Adgrf5	53	83	106	133
Foxk1	174	177	228	414
Cngb3	1	4	7	0
Tmem154	137	146	132	290
Cebpb	197	152	334	442
1700001K19Rik	8	3	2	0
Gm9999	6	2	1	0
Rab31	578	570	712	1176
Ptafr	593	752	906	1453
Ccdc18	33	16	47	9
Pign	425	483	538	687
Rlim	895	1057	944	1503
Olfr324	11	9	2	2
Tug1	1388	1444	1363	2147
Zfp658	28	28	23	31
Drc3	1	5	6	5
Olfr90	34	34	35	29
Fry	114	96	157	128
Chd9	8504	17305	13491	21882
Ppp1r14b	1285	1225	2166	2688
Fkbp2	2577	2426	3698	3652
Gm51400	2577	2426	3698	3652
Dsg3	2	2	0	4
Chst13	0	0	3	14
Apol8	8	1	8	8
Them6	10	9	13	13
Retsat	165	148	193	376
Prelid2	523	483	570	615
Kdm5d	217	250	281	444
Gpr173	3	1	3	1
Ilrun	1039	555	901	1305
Elmod3	149	144	158	376
Ier5	7822	7713	7756	10687
Gm13199	1	2	1	3
Nbeal2	229	251	205	545
Capg	230	124	86	159
Nfil3	811	1383	2271	3534
Dnah9	1	1	2	21
Hmga2	40	76	54	75
Cspp1	872	677	742	1098
Setd3	1153	1158	1225	1982
Olfr667	29	38	36	41
St8sia3	1	6	5	5
Tsnax	2071	2047	2140	3470
Zfp663	4	4	1	4
Ttc26	34	30	37	39
Pcbp2	2365	2167	2766	3822
Olfr765	1	7	9	4
Pou3f4	2	8	6	1
Gulp1	1	9	5	20
Gadl1	24	14	26	12
Glipr1	10637	9227	13638	14097
H2bu2	45	34	53	78
Immp2l	549	434	575	630
Gm5620	2	1	1	4
Vmn2r107	3	5	6	2
1700017N19Rik	0	13	4	9
Sipa1	957	762	856	1802
Cep162	384	287	274	382
Olfr394	22	17	8	15
Acbd4	156	102	166	270
Commd7	3133	2556	2649	3840
Tatdn2	52	52	14	46
Jmjd6	1099	1195	1391	2005
Gjc3	12	12	8	7
Ces1d	0	5	16	0
Olfr1178	41	66	56	74
Ide	433	374	456	800
Myh4	3	5	3	7
Gm7536	4386	3188	4705	3691
Cfhr1	2	5	6	1
1700010B08Rik	3	2	1	2
Olfr397	1	4	15	9
Inca1	24	20	11	18
Skap1	82	36	49	84
Slc35f3	1	0	5	1
Fam47e	0	3	3	3
Ero1b	3085	3193	4156	6180
Spata45	1	0	0	2
Ces1g	10	19	12	8
Zfp607b	26	15	35	22
Ebf1	89	64	63	65
Zfp180	358	351	253	458
Nat8f1	94	44	82	83
Cntrl	2658	2094	1806	2868
Npm1	10907	9344	11771	12597
Gja5	15	38	10	43
Rpgrip1	53	92	145	174
Chd6	1071	938	854	905
Ado	186	211	239	335
Scimp	3333	3256	3168	3452
Tmem140	1015	585	1043	1201
Trim12c	1337	1061	951	1402
Dph6	631	667	808	1019
Homez	241	186	245	365
Prss2	28	672	1540	7
Ccdc189	52	44	97	86
Gsk3a	698	544	787	1471
5730455P16Rik	530	374	483	655
Scn3a	51	40	46	85
AB124611	818	717	703	1018
Slc44a2	2260	2342	1953	3121
Vmn1r234	19	32	26	23
Olfr1028	8	17	18	17
Armc7	689	702	691	1169
Dmac2	520	578	453	642
Aak1	161	137	193	393
Mettl15	262	175	252	387
Rbbp4	4988	4522	5543	7005
Gm6139	4	6	3	3
BC051142	30	49	26	51
Bbof1	84	38	50	80
Olfr1501	0	17	6	0
Snrpg	6233	4929	6928	5666
St6galnac2	114	73	109	143
Arhgap24	12	15	22	21
Rpl38	5807	3981	6251	5479
Bcl2	274	223	250	609
Cep170	623	622	541	935
Chst3	59	62	37	66
Sphk2	699	571	652	1256
Apol9a	1	6	3	15
Olfr948	0	7	8	2
Uxs1	472	467	567	912
Birc2	2641	1331	1519	2377
Yipf1	1674	1460	2006	2643
Ryr3	32	35	49	29
Mrpl18	3571	3140	4661	5038
Zfp759	59	24	12	77
Nsd2	395	332	406	675
Zfp53	680	615	840	1212
Antkmt	1529	1261	1425	1656
Las1l	782	754	797	1172
Mpp7	571	594	752	862
Cts8	0	17	10	1
Olfr1205	17	30	34	11
Phex	17	23	30	6
Olfr591	3	7	2	8
Olfr1415	1	1	4	6
E2f6	298	226	334	620
Fam136a	1013	954	1366	1927
Gm30502	1013	954	1366	1927
Olfr1459	165	191	145	205
Bloc1s2	7141	6178	6496	7751
Spop	9900	8203	10573	16373
Ece1	5190	5358	5487	10544
Dtnbp1	1277	1101	1775	2134
Elobl	42	15	10	24
Pus7	187	172	157	226
Zfp317	181	185	127	235
Lgals8	437	368	332	674
Eif1a	3600	3559	4213	6505
Olfr1508	1	7	10	18
Zbtb8os	2663	2083	2649	2257
Arl16	517	406	429	626
Trim30d	1185	973	971	1341
Gm6807	5	1	1	1
Colq	29	6	6	23
Prdm2	532	428	351	693
Brd9	744	554	723	874
Olfr328	6	7	8	5
Gapdh	35099	32625	44749	52368
Bloc1s3	244	217	173	396
Pkn1	1457	1584	1393	2800
Zfp746	526	451	431	573
Mex3b	95	46	64	76
A830018L16Rik	23	35	52	11
Tmem178b	5	16	10	7
Lepr	13	6	7	4
Prtn3	82	32	16	70
Sptan1	448	349	410	724
Gm6169	8	14	13	4
Ankrd29	19	9	8	1
Olfr668	3	4	18	6
Cyb5d2	257	257	248	348
Ddx49	782	693	853	1354
Bak1	78	43	85	91
Olfr1446	9	7	2	0
1600029O15Rik	6	14	21	13
Zfp119a	316	330	372	714
Xlr3a	11	7	36	19
Rpl32	28517	23626	33245	23825
Zfp595	142	118	76	170
Fam204a	1040	938	1220	1339
Rpl36	9653	7347	10606	8514
Abat	1	1	3	4
Zfp329	512	380	345	373
Zfp105	9	8	14	24
Camk2b	50	52	70	133
Adgrf2	4	4	5	0
Olfr739	0	3	7	2
Cacnb2	112	127	63	85
Unc13d	851	705	669	1019
Itpk1	401	385	510	1029
Vmn1r12	5	24	21	20
Zfp809	1167	770	990	1461
Mdn1	275	352	324	539
Septin11	596	583	624	1128
Ces5a	3	2	4	0
Adtrp	19	4	3	9
Zscan5b	1	4	0	0
4933430I17Rik	3	10	14	13
Palld	282	110	277	331
Gm10036	222	114	270	277
Eml1	34	13	8	10
Sdhc	1818	1508	2153	3109
Olfr825	11	38	21	28
Zfp729b	322	180	148	193
Nfam1	2497	2534	2203	4100
1700084J12Rik	37	23	20	36
Olfr127	16	8	17	11
Tpm3-rs7	75	91	76	88
Vmn1r82	3	0	18	2
Gstm1	161	95	225	412
Adamts17	14	11	10	13
Chsy3	65	64	95	218
Sez6l	3	0	6	0
T2	6	8	6	12
Gm5431	117	96	53	88
Smco4	126	121	179	200
Gm5148	1042	929	1320	1086
Mmel1	5	6	16	32
Zfp980	0	1	4	5
Zfp846	224	152	156	229
Olfr66	42	64	63	75
Gstp3	82	62	94	137
Arhgap35	151	110	112	132
Usf2	315	340	392	709
Cryzl1	938	741	953	1126
Olfr506	15	35	20	23
Gm10037	5	7	9	14
Olfr822	11	20	29	38
Tspan7	14	21	13	17
Idi1	3168	1220	1271	1793
Serpina9	9	9	14	5
Mrps14	5417	4297	5660	5617
Gm12253	4	2	1	2
Espl1	162	183	83	186
Zfp68	994	804	792	1267
Spock2	7	14	12	5
Mcm9	351	203	314	509
Upf1	295	310	287	600
Ube2e2	820	699	914	1214
Phf21a	294	184	244	413
Dock1	35	37	81	145
Zfp85	98	40	52	79
Smim4	582	386	615	505
Abce1	1805	1750	1974	2681
H2bc8	138	55	42	66
Phtf1	598	495	423	653
Rrp1b	342	313	425	540
Gpr182	6	15	7	23
Prss43	3	2	0	6
Qrfpr	3	4	7	0
Zfp420	50	41	43	50
Txndc9	2343	1922	2474	2885
Syt17	7	14	10	14
Cxcl2	156	127	377	338
Btnl4	4	5	4	4
Nrf1	676	671	715	1126
Panx2	10	1	0	0
Map2k5	527	507	593	1145
Znrf2	1897	1540	1763	3593
Dhcr7	218	183	220	216
Gm8369	101	68	60	58
Wdr91	1121	666	1030	1820
Kl	32	26	34	45
Rnf207	10	8	15	11
Fam133b	660	439	663	674
Olfr801	11	10	8	12
Olfr933	9	3	2	8
Rpl23a	19988	14953	21363	17071
Gm46442	19988	14953	21363	17071
Rpl5	1208	1127	1392	1514
Gm2531	11	21	26	16
Tmed9	4330	4390	5715	7180
Gpc6	2	0	1	0
Cela2a	12	819	1575	3
Serhl	587	442	486	615
Tmod3	2841	2379	2383	4085
Anks1b	4	0	6	0
Fbh1	689	632	754	1273
Rpl30	3999	2617	2814	4915
Rpl28-ps1	2267	1610	2353	2233
Adra2b	4	22	9	11
Gda	75	36	66	60
Gm17383	5	3	2	0
Vmn1r63	2	6	7	3
Zfp110	722	592	515	940
Eif4b	1862	1649	1605	2862
Samd12	11	6	8	1
Olfr69	11	1	7	11
Nkx2-9	6	1	3	4
Dmtf1l	11	20	6	8
Tubb2a	5382	3851	3214	5080
Ccser2	849	579	599	1083
Olfr846	18	48	17	21
Memo1	821	682	1038	1688
0610030E20Rik	595	499	536	619
Egln2	660	522	811	1550
Fcer1g	5944	5157	8351	8033
Cd300c	427	335	121	100
Lin9	164	169	179	221
Zfp958	653	632	1042	1310
Osm	68	31	113	188
Thra	8	13	39	63
Rnf169	337	289	318	493
H1f5	72	53	36	71
Cds2	424	415	432	692
Nfe2	131	40	67	75
Nap1l1	5146	4418	6000	6932
Olfr97	5	0	4	5
Col13a1	0	4	1	20
Pirb	4055	2043	3308	4032
Opn1sw	2	11	0	0
Rex1bd	1672	1380	1688	1999
Abi1	4335	3654	4182	6927
Rps27a-ps2	0	0	0	14
Zfp516	487	500	611	897
Zfp708	13	17	20	6
Deaf1	318	328	355	607
Col25a1	10	27	22	21
Rsl1	203	156	141	301
Gm10051	3	4	4	2
C1qtnf3	0	2	1	14
Slc10a5	0	1	3	3
Ccdc192	56	65	138	71
Kcnc1	17	21	15	13
Usp17lc	5	10	3	3
Hdhd5	273	260	311	565
Olfr1406	2	5	2	9
Vwa8	144	98	153	335
Grin2a	11	18	18	9
Hnrnpa3	2984	2709	2753	4106
Sh2d3c	1094	909	752	1430
Kcp	37	14	46	36
Olfr1201	0	4	8	0
Olfr128	2	9	9	8
Rpl18a-ps1	2	7	5	1
Eno1b	11	8	5	6
Olfr15	4	3	5	9
Frem1	0	2	6	0
Rad51b	166	118	146	127
Rpl18	12837	11168	14498	13363
Fcgr4	152	78	190	326
Ifitm6	1263	935	2818	2264
Olfr1263	5	9	8	10
Nap1l4	2957	2639	2766	4857
Olfr814	8	14	15	5
Olfr539	539	574	648	461
Zfp945	1226	795	905	896
Ntrk3	101	100	86	163
E430016F16Rik	101	100	86	163
Mfsd4a	97	97	92	148
Pde1a	13	11	12	15
Skap2	15136	12981	16894	22419
Mtfmt	505	497	595	992
Il1rapl2	16	24	36	13
Olfr1130	2	3	5	0
Vmn1r71	3	7	3	2
Hnrnpm	6857	6320	7006	9706
Foxb1	6	6	1	0
Septin9	2455	2404	3195	5419
Usp47	1588	1244	1234	2040
Zc3h4	232	228	244	439
Naa38	2382	1996	2855	2665
Olfr224	7	6	5	6
Cdyl	302	279	304	387
Rpl11	4074	3145	4422	4001
LOC115489947	4074	3145	4422	4001
Vpreb1	1	2	7	0
Slc27a4	113	78	119	261
Olfr295	9	21	13	11
Tonsl	94	102	77	144
Hopx	149	92	109	134
Csf2ra	6156	5184	8089	11681
Eda	12	27	33	48
Slc14a1	259	242	240	428
Aldoart1	0	2	4	4
Wdr83os	2675	2035	2912	2802
Fxn	617	570	879	1004
Olfr959	1	9	1	2
Olfr427	3	8	7	8
Vmn1r33	2	1	3	2
Gfral	5	3	2	0
Nkapl	12	10	8	4
Olfr54	2	9	1	20
Mamld1	30	15	10	48
Ppp2r5d	850	721	773	1256
Fxyd2	126	83	99	110
Zfp933	145	128	125	235
Olfr365	23	44	33	18
Actg2	5	1	9	1
Gckr	5	7	7	0
Max	784	703	851	1455
Bcas3	522	492	515	904
Hadhb	3814	3632	4016	5989
Ptk2b	1495	1044	769	1202
Olfr286	7	3	8	5
Olfr979	5	13	10	9
Mbtd1	798	819	948	1556
Zfp426	262	205	208	393
B3gnt8	98	64	44	54
Cfap418	374	401	592	907
Kbtbd2	755	698	686	1355
Olfr727	1	9	7	3
Nhs	4	7	4	0
Arhgef12	61	54	96	113
Fcgr3	96	56	160	63
Olfr314	1	5	5	0
Znhit1	1131	955	1422	1763
Uqcr10	6136	5044	7679	6188
Tcea2	182	140	144	212
Trp53	3884	3826	3462	5085
Ccdc28a	262	201	256	333
Tor4a	798	697	616	1399
Nsmce2	1605	1318	1560	1653
Calcrl	255	345	314	557
Syn3	20	14	7	21
Olfr39	20	22	23	5
Clec4a4	203	189	161	127
Reg1	18	307	474	2
Stfa2l1	17	18	31	57
Taf1b	638	519	641	935
Cdh24	1	5	7	14
Zfp637	421	393	390	580
Akap17b	211	212	175	378
Rcan3	143	136	116	328
Flot1	1131	1093	1386	2298
Olfr1385	36	93	67	42
Ndufs8	5325	4903	6832	7786
Kcnh7	38	31	58	58
Fdps	3379	2539	2703	3352
Rps3a3	1	4	6	1
Olfr767	14	26	23	17
Slx1b	134	122	159	304
Rps26-ps1	0	8	2	4
Rpl13-ps6	15	22	23	19
Nrm	998	775	1048	1399
Eif4a1	20269	21648	26156	36101
Rgs3	1182	699	852	1372
Atl2	538	477	681	812
Nkapd1	620	514	536	845
Dbp	92	70	67	125
Sclt1	316	322	257	362
Zfp874b	131	121	82	69
Zfp341	8	4	14	33
Kmt5c	811	765	800	1578
Kcng2	35	20	47	51
Hydin	7	3	11	6
Ntng1	0	3	4	5
Olfr826	0	0	9	4
Tnip2	1227	1061	1339	2365
Olfr1029	0	7	5	4
Zfp422	1681	1436	1494	2621
Irak4	903	928	1074	2015
Olfr1507	6	10	4	1
Ube4a	434	434	515	592
Ptp4a3	1701	1450	1199	1862
Zfp930	413	343	320	562
Dsc3	1	3	14	0
Tmem40	6	4	8	13
Adamts14	8	3	5	10
Mug1	0	3	8	1
Olfr1265	3	16	19	9
4930453N24Rik	819	724	803	1108
Unc5c	37	54	54	37
Grb2	4905	4274	5309	8341
9430015G10Rik	127	91	118	202
Hspa2	70	48	101	338
Ntm	0	0	1	1
Zfp74	122	148	118	198
Taok2	378	358	356	732
Fcrl1	1226	1212	1044	1402
Atxn7l3	184	154	217	477
Chpt1	666	554	1247	1768
Kif13b	204	191	158	257
Vmn1r213	11	26	28	34
H2aj	1842	1622	1941	2312
Ctf2	15	27	29	25
Rpl3	25117	20820	25732	30446
Dhps	1152	989	1409	1793
Tmem26	15	9	29	84
Alox5ap	9564	8896	10735	10753
Psma3	24339	21218	28055	28607
Olfr748	5	6	5	6
Rp2	4373	4019	4202	6023
H4c1	14	2	2	4
Prmt7	635	566	788	1174
Olfr60	3	2	4	2
Gemin2	298	195	316	248
Tpt1	15926	12957	16878	18567
Atp8b4	511	478	471	679
Serpinb6a	289	200	327	523
Pop5	1001	886	1149	1385
Zdhhc8	36	42	62	124
Slc35e3	138	161	181	510
Cxcl11	104	162	125	164
Gm11353	6	6	2	5
Olfr57	35	42	45	36
Zfp462	6	2	2	6
Pcnx2	0	9	6	12
Arrb2	1424	1100	1627	1911
Pyroxd2	0	0	5	0
Golm2	40	25	85	53
Cend1	0	2	4	2
Alyref2	375	223	208	226
Vmn1r228	0	7	0	0
Scrt2	7	5	4	12
Pwwp2b	17	30	38	54
Gtf2i	411	378	442	840
Nrg2	119	82	185	300
Ap2a1	361	360	527	795
Ppih	803	662	1029	901
2610008E11Rik	158	188	127	111
Zfp941	79	136	134	103
Tmc2	2	4	5	0
Olfr384	7	0	0	3
Zfp937	75	63	38	89
Caln1	5	11	17	6
Hnrnpc	8856	8012	8589	10814
Bckdha	848	911	783	1317
Zfp128	107	39	32	70
Zfp868	723	615	661	833
Sntb1	19	40	11	8
Trim5	492	403	397	552
Sycp2	0	8	3	0
Rnf14	1317	1191	1350	2468
Adgrg3	25	29	31	15
Wtap	2309	2206	2897	3858
Irak2	875	1063	979	1670
Samd5	24	34	58	54
Olfr715	12	9	17	15
Nlrp9b	3	6	7	7
Xcr1	29116	26016	26750	42328
Zfp266	461	289	336	541
0610040J01Rik	276	255	260	560
Tor3a	2075	1684	2167	3319
Dcc	2	21	13	2
Tmem219	1495	1256	1667	1964
Tnfrsf19	2	1	6	0
H2-Q7	14611	10106	8995	12437
H2-Q9	14611	10106	8995	12437
Olfr1418	8	10	3	2
Ces4a	0	10	0	6
Rpl21-ps3	0	4	3	0
Fam78b	2	1	7	5
Fhit	37	38	47	38
H2-Eb1	389365	371466	472366	430165
Ifitm2	7497	8098	18150	18038
Layn	3	1	6	0
Eno3	2496	1117	1958	2241
Nr1h2	2000	1692	2297	3897
Nkpd1	0	0	0	12
Zfp735	1	0	5	0
Rpl35a	11866	8687	12466	10652
H4c9	216	139	158	124
Marf1	241	162	178	265
Atp8b2	384	463	454	1025
Plaat3	5437	3630	3747	4439
H4c3	104	70	98	149
Mrps9	809	772	1020	1385
Slc9a6	225	203	258	584
Cd302	345	310	398	228
Bloc1s4	734	690	872	1009
Plekhh1	4	1	0	1
Vmn1r47	1	3	5	2
Ipmk	297	287	335	516
Nsa2	2255	1752	2117	2468
H3f3a	75512	65797	83149	75014
Tsga10	77	71	59	92
Gmfg	2868	2504	3935	3219
Intu	12	23	20	30
B2m	313263	226514	265796	208317
Gstp1	2695	2514	3290	3728
Ctnna3	1	11	13	5
Ube2s	1435	1301	1851	2360
Zbtb40	66	56	68	126
Olfr1420	4	6	10	6
Olfr566	3	11	2	11
Arl1	3529	3355	4440	6736
Olfr51	11	27	29	28
Acyp2	21	13	15	16
Csmd1	8	10	9	1
Tmem263	295	291	447	639
Rpl26	12696	10193	14247	12037
Trmt61a	218	199	224	459
Slc4a4	10	11	5	2
Dmkn	9	2	6	5
H4c8	40	35	57	60
Tdrd5	5	9	2	1
Galnt13	8	27	14	19
Copz1	5930	5734	6533	9516
Mkx	8	11	9	8
Rrs1	537	467	695	1039
Clasrp	432	334	398	769
Rrp1	3729	3685	4473	6315
Olfr920	14	34	60	91
Haghl	674	589	622	679
Cdh3	6	18	8	13
Zfp143	354	304	256	431
Lsamp	8	14	7	6
Myl4	13	19	20	14
Gapdhs	48	28	39	40
Sap18b	4350	4102	5590	5612
Mcrip1	2299	2150	1930	2945
Dnajc30	670	506	688	851
Prcp	2692	2180	2678	3968
Ppm1b	1539	1258	1617	2219
Blnk	206	162	139	176
Prpf40a	5195	4394	5123	6944
Maml3	53	32	50	65
Olfr160	18	16	10	17
Rpl15-ps3	4160	3844	4371	4205
Slc38a11	25	37	20	25
Fnip2	458	404	438	836
Sfmbt2	9	3	18	19
Stk19	603	529	545	682
H2-K1	96827	69693	69424	82121
Exoc5	891	785	823	1540
Tmprss11d	37	28	36	20
Mmgt1	233	203	289	524
Exosc5	2431	1959	2123	2608
Taok3	3816	3569	3566	5510
Olfr1261	10	11	5	2
Vmn1r210	19	35	21	27
Agbl4	13	20	12	13
Slc38a10	1025	944	889	1411
Ddhd2	536	498	498	566
Naca	12146	10842	14069	13385
Dnai1	0	1	0	10
Olfr116	13	13	9	17
Cxcl12	28	23	24	11
Nuggc	6	8	17	16
Phf5a	2146	2162	2529	2609
Olfr168	0	2	7	0
Zfp873	346	259	250	445
Fiz1	692	613	814	1253
Vmn1r219	6	7	9	3
Olfr1490	11	13	6	8
Csn1s2b	3	10	7	11
Acvr2b	71	61	98	148
Zcchc14	2	8	10	0
Nol4l	96	83	101	316
Cracr2a	36	56	50	114
Hipk2	1089	888	1246	2610
Tmem151a	2	8	4	2
Stx17	1112	1133	1204	2047
Nol10	254	187	334	351
Smim20	1620	1230	1408	1523
Obscn	5	12	2	36
Msantd5	7	5	18	18
Mrps36	2293	1791	3019	2687
Rps7	9892	8365	11325	9719
Snrpa	2860	2743	3432	4732
H4c4	766	431	625	380
Olfr525	15	21	23	2
Cox5b	9426	7527	11004	11109
Tmem236	0	6	6	1
Cep128	305	369	409	745
C1qtnf7	2	0	3	3
Sec22c	163	124	178	311
Orm2	5	1	5	9
Zfp229	150	126	132	131
Wdr61	2207	1785	2464	2994
Olfr373	9	32	27	12
Dpp6	21	22	16	9
Adgrg5	1860	1641	1762	3078
Ksr2	13	17	15	17
Dot1l	279	336	414	660
Pclo	23	31	31	18
Vmn1r78	2	9	3	0
Akap6	18	25	15	20
Mdc1	121	121	72	78
U2af1	3279	3154	3861	3681
Olfr845	1	4	9	1
H2ac4	92	34	54	4
Olfr12	22	33	10	19
